video_id,transcript
aQVGVhcMBtE.004.mp4,"meeting so many people. I think that goes just generally in college, like for the general college experience, just meeting so many different new people. And people think that community college is full of like stupid people and people who just goofed off and I'm..."
AQz6_ZpzGIE.003.mp4,"very like new and kind of open wound. And I feel like we should just do something for his birthday. And on my dog's birthday, I always buy her like a big bone and some treats and things like that. And so."
AR3UwbmgKuQ.001.mp4,"surprise, love you all for it. Thank you for listening to what I've got to say from my little corner in South Africa over here where it's now raining off. The yesterday it was like 42 degrees centigrade like a hundred Fahrenheit, a hundred and five Fahrenheit or something."
AR3UwbmgKuQ.003.mp4,"a couple of series and stuff that I'm busy working on at the moment. But, here's the big butt. I just noticed that I reached a thousand subs mark a while ago. I mean to be quite honest, let me quickly go check ya. Exactly how much it's..."
AR3UwbmgKuQ.004.mp4,Besides making all of these more videos they're currently busy making in there as soon as a an idea creeps up in my head I have Some
AR3UwbmgKuQ.005.mp4,Let's do this Q&A thing and again for everyone that subscribed so far. Thank you very much I did not expect to have a thousand subscribers about two and a half to three years ago when I started this channel It's caught me by surprise. Love you all for it
ArMkA9R1QxY.000.mp4,in our life or life and I'm here today in a quick little vlog to ask you guys to drop some comments down below for my 1000 subscriber Q&A. Now I've decided to just accept comments. I'm not making a fun Twitter to put out a hashtag. So if you do want to include hashtag...
ArMkA9R1QxY.002.mp4,Which is a pretty crazy montage and titled flashback and oh my I've watched it so many times I'm so glad with the result of course the clips could have been improved a little a spit But all of these clips were hit over the span of two weeks last summer just be sure to read
Arsrkqma4i4.000.mp4,or what is the best thing that I can do right now to improve my situation and create success. Things like that. Keep asking questions. It's called living in the question and if you've
Arsrkqma4i4.001.mp4,"is, oh my god, it is the most valuable thing that I have learnt. Well, one of the most valuable things. I ask questions all day long. Did you know that when you make a statement, whether let's say that something is going wrong in your-"
AS8snUf9eX0.000.mp4,"any stuff like that, what's my favorite movie? I just want to interact with you guys more. I'm close to 800 subscribers on my channel. Right now it's about 750 or so at the time."
AS8snUf9eX0.001.mp4,"comment down below or if you want to make things easier, hit me up on Twitter, I'll leave my handle over here and also down in the description. So it's a short video announcing an upcoming Q&A video so thanks a lot for watching and make sure"
AS8snUf9eX0.002.mp4,guys inside TC here and I'm announcing a Q&A video coming soon so what I want you guys to do is drop down a few questions in the comments section down below you can ask me anything you want how did I get
AS8snUf9eX0.003.mp4,So it's a short video announcing an upcoming Q&A video. So thanks a lot for watching and make sure you drop your question down below. And I'll see you on the next one where I answer your questions.
As93GgkTdt4.001.mp4,industry as somebody that got into engineering as a child which grew into obviously a much larger passion. I would love to again share a part of that with children. These are all things I would love to do.
As93GgkTdt4.003.mp4,"videos. Well, when I say beauty I did more hair videos than I did makeup. I think you can probably tell that I have a bit of obsession with hair. From the amount of times I've recolored it in the past three years. I had different hair dyes here."
As93GgkTdt4.004.mp4,want to well up because I have met some of the most wonderful people that are in my life today because of YouTube and especially BrickTube. Like I think about myself now and wonder what
ASDpn9yOYAo.002.mp4,"your limited edition PQC challenge D-shirt, you can scout your call with me and my few in Stuart and I think yeah I think there's a 10 pound game card going, I wasn't supposed to say that but it's in two guys I can say to you guys."
ask-ZFRztf8.001.mp4,"before a bulk is still a diet. You can't just eat whatever you want. There's like this big myth in the fitness industry that when you are bulking you're physically eating whatever you can stuff into your mouth and that's not true. You still need to hit your protein, you still need to hit your"
ask-ZFRztf8.002.mp4,"bit, they'll probably be more big body movements as opposed to accessory work. So, saying leg days, you normally do squats and then you do jump squats and then you do hip thrusts and then you do"
ask-ZFRztf8.005.mp4,"10 you want this pen. But yeah, I started at 1600 calories. My carbs were 160, my fat was 44, and my protein was 140, and I'm now up to 250 grams of..."
atdhaGEh_0c.000.mp4,"hoping to find something of meaning in my life. It was hoping to find some sort of level of happiness that can be maintained for a long period of time so that there aren't, you know..."
atH8mnvu-sE.005.mp4,Let's say your teachers have a new write a five page paper and you've written only four pages How do you make it bigger? What do you do? So change all of the periods and commas to size 14 instead of 12 most teachers have you right in size 12
AuaQ0rtedRk.001.mp4,Central European time that's Norway and Germany and all these bases at 10 pm 10 pm at night PST that's 1 pm and EST it's 4 pm
auhe41Tf50M.003.mp4,"Well, this isn't really a question, but she told me, are you into me? Oh, this is falling truly, truly by the way. Ready for Christmas? Yes, I am ready. I'm ready to build a snowman."
AV7aKrAs-kM.005.mp4,"I've grown up with Moved France for a bit. So when he came over, we decided to make a YouTube channel. And within the first week, we got the something like 245th Best Comedy Channel in France. So yeah."
AVLEr0sYFhs.000.mp4,"So now she has this really awesome... It's pretty hefty. It is pretty awesome. Like, I can't even describe it. It's like a... It's like a Harry Potter stuff. It's like a Harry Potter stuff. It's like it's been straightened out. I'll show you."
AvuGsnkWjt8.001.mp4,So this video is going to be short and simple. So there's not going to be any floating text either. So because I'm kind of lazy and I'm going to go out somewhere in a minute. So thank you for watching and get to asking me questions.
AvuGsnkWjt8.002.mp4,"Why am I playing Pokemon at the moment? It can be anything else like why is the sky blue? I think everybody said this in a previous one But um, you basically get the idea so this video is gonna be short and simple So there's not gonna be any floating text either so"
AvuWv3LLmrA.003.mp4,eyes. Just special. Just like me. So my eyes are like a blueish greenish grayish with a little bit of hazel in the middle.
AvuWv3LLmrA.005.mp4,"He's bum-a-thing. I just invented a word right there. Because of Thomas Sanders, you see how bum-a-thing he is? Bum-a-thing. What if the movie The Purge ever became a reality?"
AWe6ZZUmlZw.000.mp4,"Lamborghini Gardo. For you, it could be $400 a month. I don't know. Right now, during the winter, I had actually taken off the collision and the liability part of my policy. So now..."
AWe6ZZUmlZw.004.mp4,"I paid them I think around $1,600 to ship the car from Texas to me here in Maine. It was highly worth it That's the first reason the second reason why I did not pick up the car and drive it back because"
AWe6ZZUmlZw.005.mp4,"that the product, you know, it's a good idea that it could, that people are willing to buy it. So if you ever come to, if you ever find yourself coming up with a business idea, then you find out that someone else is already, you know, selling that product."
AwNVGShHjvw.000.mp4,"You know what, you know, she has much love with me. You know, don't even know how you are, I don't make me feel. You know, all those nice messages and, you know, I talk to you guys on Facebook like, you know, my friends and I'm what's up on this one. So yeah, that's one of the things that I like more."
AwNVGShHjvw.001.mp4,I also hate when I watch other people's videos. I see a lot of comments and hate comments. I don't even know what I would do if other people made comments on my videos.
AwNVGShHjvw.002.mp4,"I used to love my liquor so I don't seem to like it. I didn't. I used to love to liquor but now I see them. So then he had his drink. He seemed like a drink. I'm like, yes. So going."
AwNVGShHjvw.004.mp4,"I'll talk to you guys on Facebook like here, love my friends and what's up, and so on. So yeah, that's one of the things that I like most about YouTube. I've also, I love how it shares it allows people to share videos because there's a lot."
AWyKLALCUyM.000.mp4,"I don't want to kill him to teach him a lesson Bowser and then Joey are going to be a separate house It's been cheating, all you need to do is a good spanking And that'll put him in line I'm a teenager, a male, a housewife F- WOOOOOOH"
AWZLchLstio.003.mp4,"I still feel like being able to go outside and have the sun and the grass. I just feel like it's better for humans, so it's probably better for dogs too. So I'm really excited for him to see that. When are you moving? The end of January beginning of February right around that."
ax1Fck6zMzk.003.mp4,"You want to have that in there. Etsy allows you to have five different photos, so you want to take advantage of all of those. So, you know, have one on a plain white background. I think one to two photos of the product actually being used or being worn is really..."
ax8wm9K41og.000.mp4,"Second one is to know how many hours they require you to work for them. Of course, before you even start anything, you just need to know how many hours is your weekly limit. And of course, the last one is you need to know how much is the..."
ay4cdKr1I0o.000.mp4,"I said, Jack, we need you to further articulate this essence of it. You really got to see it and you pick it. But you need to teach us how to pick it so that we can pick it as good as you can. And so I needed to further articulate. So we're now creating probably a 60 to 80 page."
ay4cdKr1I0o.001.mp4,"or dilute our DNA, but rather as we grow, I wanted to demonstrate that growth can amplify an organization's heartbeat. And there's great organizations that demonstrate this. At Lassie and Issa Grading example, they now employ I think 1200..."
Ay7bZ7Sgx9Q.001.mp4,viewers are doing because I want to get to know you better and I want to know who's writing these really really beautiful things and I want to share um life styles and what your struggles are and how you're feeling and I know that
Ay7bZ7Sgx9Q.003.mp4,"That's my little video blog today, which is a blog and for whatever it's worth or whatever you can get out of it. That's really what's going on in my life right now. Hope you're doing well and I'll talk to you soon. Bye."
Ay7bZ7Sgx9Q.004.mp4,comfort but I still run through it and I don't know if that's a really good thing but I up my miles because I'm feeling really good other than that everything else feels great and I want to get that slow burn and I love the zone that I get into when I run
AZ2HyBOmliQ.005.mp4,"because what would you retool out of that? Obviously, gigastorm. No one cares about gigastorm. Beast, we're second, no one knows. Who cares about the retool? I'm sure getting into this."
AZj2VoCcayA.000.mp4,"bottom to get wet. That's okay. Because you're moving your legs so quickly, you generally stay warm. If it's a pretty warm rain. And yeah, you get a little wet like your feet get wet, your legs get wet."
AZj2VoCcayA.001.mp4,"you like it or once you learn some of the basics of how to travel on a bike, then you can start thinking about, okay, where do I want to go? And that's usually what I tell people is, I don't pick a destination for your bike kit."
AZj2VoCcayA.005.mp4,"you will learn something, I promise you. So I think that's a good way to end. Thank you so much guys. I'm sorry, I know there's a few more questions on here. Maybe I'll try to answer those questions in a future article or video at Bicycle."
B-OJ_xZILLg.001.mp4,"into a village or town and seeing everyone drunk enough, I guess you could say, kind of unsightly and the fact that, you know, we kind of look like a weird beat monster to begin with. I mean..."
B-OJ_xZILLg.003.mp4,"I have a job. I sometimes practice some basketball skills in this very room. Yeah, it kind of gets a little dangerous at times. I play Yu-Gi-Oh. Why don't we..."
b-qfeGqPd04.000.mp4,"in Charlie Loosen in Trespass him. He's only got a short attention to that. So yeah, really happy with that. So I'll say, go give that a watch, that's up loaded now. And to be quite honest, there's not really much else for me to say. So yeah, like I mentioned in yesterday's video,"
b-qfeGqPd04.001.mp4,"Yeah, it's a good job to do a tour of us doing it, if I was doing it on me on another miss so many stuff out. So yeah, I mainly been doing that today, but it's not been a bad day. So bad chat is up now, the third episode, it's Charlie's birthday."
b-qfeGqPd04.005.mp4,"And to be quite honest, there's not really much else for me to say. So yeah, like I mentioned in yesterday's video, keep getting your questions in. Obviously, because I've always put the diary up to date, I haven't had any response to it. Yeah, but yeah, if you have any questions in, so if I'll then thank you."
B1efbNxLPe8.005.mp4,"because apparently it lost him $250,000. Well, no. Look, Mark and I will always should have been friends. He was just the most stubborn person in the world, and he was competitive. But intellectually, we had a connection and believe me, when you are in a house."
b26ZykbKSzY.005.mp4,cocky and I want all of you after you watch this video to look in a mirror and say one thing that you don't like about yourself that you really struggle with if that's nothing that's brilliant but this is just a starting point. So you don't like...
B2q0gbLVeck.000.mp4,"should be throughout a team. You know, there's obviously going to be perhaps a natural leader or a vocal leader, but I think that it's the responsibility of everyone that's a part of a team to hold themselves accountable, to be responsible for what's expected of them in relation to their teams."
b2Y41GrCrPs.000.mp4,"but it's simply not worth the risk. As YouTube and the ICC don't want me to. If they see me putting it back up again, they're gonna take it down. And that'll be my third strike. So that's the end of my channel. And it's simply not worth the risk."
b2Y41GrCrPs.001.mp4,"or go online for Facebook page. As I upload a lot of content onto it, I upload all my videos that are taken down to it. Also, it's like a back end for me. Just in case my channel ever gets taken down. So please go online to the link in the comments section and the description."
b2Y41GrCrPs.003.mp4,"They have a few weaklings, like everything egg-ards can be offered to be honest. He's a good baller, but he's normally good enough. That's for you, and he's a little chewier than that. He's got a hack. Same with turnings, not really a hack, but he just doesn't think you're good enough. We sort of rely on him."
b39BQbVhOAg.001.mp4,I hope you're not confused because it's just you know all the links gonna be in the description anyway so don't worry and yeah I'm gonna do lots of lots of videos in the future
b39BQbVhOAg.002.mp4,using this one only have like two months. So just a little bit easier from here right now having two channels rather than one and just making it into a really big mess. Now I'm just really happy with it.
b39BQbVhOAg.003.mp4,"So yeah, so well, I hope you're gonna support me with this decision And I hope I haven't done like a really huge mess right now And I haven't done anything like bad with this decision with this like splitting accounts"
b39BQbVhOAg.004.mp4,random vlogging channel I guess I don't know how to call it anyway because I'm not going to use this one so you can I don't know just leave it like that or subscribe or whatever and just go to those two channels so yeah so well
b39BQbVhOAg.005.mp4,Thank you for supporting me and all those nice words just so nice to hear and I hope to see you on my next videos. Bye
B3VQeeev0r0.001.mp4,"all the way to practice. Ask my friend, ask my boyfriend. They know that. Number three, I love me, I love being on camera, I just love me, I love alone. Number four."
B3VQeeev0r0.002.mp4,What makes you cry? What makes me cry? I have a light heart and I hate it when seeing I hate it when I see somebody suffering I hate it when somebody hurts me like I cry because it hurts.
B3zFJhrmqwg.001.mp4,Good evening and good night ladies and gentlemen. I am also doing one of these questions and answer videos just like a few other my friends are doing. Holly Badger and Spats Bear and JK18. My rules pretty much...
B3zFJhrmqwg.002.mp4,"much apply the same just like everyone else is that are doing this video, no politics or any personal questions or any stupid questions. Just remember whatever question yet you ask down below. Think of this before you write your question."
B4ducm9sydg.000.mp4,weapon on it aside from the rocket launcher or the Vichuto or the bomb and stuff like that. But that's personal preference. It would just be nice to see in some way or it gets something that has skimmered aside from the other day.
B4ducm9sydg.001.mp4,"orcs get something that has skimmered, aside from the death copters. I mean, we steal all the technology, we should be able to figure this out. So, Colossus, which armies do you enjoy or despise fighting and why?"
B4ducm9sydg.002.mp4,"every couple weeks from then on out. So even though you guys were commenting on the rules errors that I made in the first video, and the second video in the vault, it wasn't going to get corrected until like the 10th or 11th one because I had already filmed so many from then on out. Continuing the comment here."
B4ducm9sydg.003.mp4,"say it's a different story type. Instead of being galactic ghattles that are happening all over the place and anything can happen anywhere, this one kind of, patient holds it a little bit worth like, you know what, I need to try and make this scenario work with everything else. So it adds a little bit of a challenge, but also makes it so the story's kind of pan out and go together a little bit, my serous."
B4ducm9sydg.005.mp4,"or even two. And then from there, it usually can meld into some sort of a conversation about where they're from, what they do for a living. That's really cool. And it just kind of builds up on that. That's how you get a bit more rapport. And you can also kind of pinpoint a few things that they're interested in outside of the"
b69IYs1G1zc.000.mp4,"really just don't like my legs and that's something I have to be okay with. How do you be okay with something that's hard to be okay with? That you wish was different. For me, that means creating the space and a container of acceptance."
b69IYs1G1zc.002.mp4,"is just, it's like drinking poison. It's like eating food that makes you, it's like eating cotton candy. Like it's satisfying for the one second that it's in your mouth, and afterwards you can't figure out why you feel so nauseous."
b69IYs1G1zc.003.mp4,"all think that like we know what's best for other people or I would never do that. As soon as you say that, like you better take a look in the mirror because you would probably end up doing that. Okay, I can assure you I would net. Oh, that's what you should do. I would net."
b6eoqD1J_qU.002.mp4,"And then we can also chat more, chat more in private about digestive track stuff, but it's a great point that you bring up that it's, you know, it's never going to be the same for everyone. We're all very different. But the one thing we all can do is..."
b6eoqD1J_qU.003.mp4,"So if you guys have questions, let me know. Leave them on this video here, or you can send me a note, or drop me a line at the website. And if you haven't subscribed to the channel already, please be sure to do so. I am sending you love, sending you life."
b6eoqD1J_qU.004.mp4,"It's supposed to look like. So, the kind answer is to take a sweet little chilpl and just maybe not go up as far. So I like to do, and I can't run before we did this in the video or not, if we didn't then I should have. But I like to sometimes turn my palms."
b6eoqD1J_qU.005.mp4,"from Sarah Marie. Awesome, awesome question about digestion, and it won't go get all personal or get into it. But it's a great question or a good thing to bring up regarding yoga because everyone talks about how yoga's."
B77ZCcCMrkM.004.mp4,some of them don't even color your hair at all. So this brand is like they started off really great and now they're not that amazing. So yeah sometimes when I buy like I buy like six or seven of them at a time and I kind of keep it in the back and the
B77ZCcCMrkM.005.mp4,But also there are actually ways to have colored hair and bleached hair and keep it strong Although I didn't mention in the beginning of the studio my opinions and my my advice are things that work with my hair So it's not for all hair. So if you
b8GPFr11adA.001.mp4,"Petr is awesome. How will you remember us when you have like a million subs? Because I know you're gonna be big if you keep doing what you're doing and dude I love your videos and your hair. What's up with my hair? Wait, I think it's pretty normal, like..."
b8GPFr11adA.002.mp4,"And when you're interacting with me, I would remember you that I promise you. So in a couple of years, if you stick around, I will know who's stick around, stick around the longest. Why do you start making videos?"
b8GPFr11adA.004.mp4,So my tip to you is if if's a bad woman to start And have a new confidence in yourself and just yes talk to it have fun with it Muffin stumps for the Q&A ask what are your goals for the future you do while?
b8GPFr11adA.005.mp4,I re-improved my English there and then I actually thought about yeah this would be fun Now my English is pretty good and yeah So I thought I've been thinking for it for so long so I said why wait yes start
B8kzwm6ZaUo.000.mp4,just got today a Christmas duet cover. I'm gonna put it on this evening and that's a very flight and then I've also bought a light.
B8kzwm6ZaUo.001.mp4,"because then I could just platter or tie it up. Or, I don't know, I think makeup is literally a part of me now because I wear it like every day, even if I'm not going out anywhere, like I have to."
B8kzwm6ZaUo.002.mp4,a santa that small just running around and like how he would do Christmas like how would he deliver the presents like as a really really really small person
B9NSU6gQdRw.005.mp4,"and everything like that, but I also wanted to, as well, submit the bubble cam footage, it's a 360 view of the video as well. So while I'm doing that Q&A, I will be recording with the bubble cam, and I don't know, I thought"
BA5qWO9eU2Y.000.mp4,me go ahead and leave them in the comments section below and next Tuesday I will have a video up answering all your questions. I thought this would just be a really fun way for you guys to get to know me a little bit better. I've never done a video like this before so I thought it would just be kind of fun. So I will talk
bAxlTgobVHE.000.mp4,"as I said before there's like I think five or six trash cans it's like paper, bio, plastic, glass and then just garbage. Most people in the city they don't do it"
bAxlTgobVHE.001.mp4,"I need to tell them what to do and sorry if I have lipstick on my teeth, there's nothing I can do about it I put lip gloss on top and yeah So this video is going to be about living in Germany and just how I don't know all this"
bAxlTgobVHE.002.mp4,"German pretzel, I'm pretty sure everyone has said this before but seriously nothing compares you guys. Next thing is grocery shopping and this is always funny because when you come to Germany and my American friends, they're like..."
bBqZyG-9ksM.005.mp4,"kind of like a Q&A, and because a lot of you guys already asked me if I want to make one, and I thought why not? Just ask me any questions you have, like whatever I don't care, just any questions they can be bullshit I don't care just."
BBSB9OJdb0Q.001.mp4,and then we can make montages and videos to put up on our YouTube channel for everybody to see that would be fantastic. So we're open to any questions. Is that of anything any burning issue you want to
BBSB9OJdb0Q.002.mp4,line is the 1st February because we'll be celebrating on the 13th. Contact details are below this vlog but the ways in which you can contact us with a question are via our Amaniacs email or by leaving a comment on our Facebook page.
BCPoSirpmEw.005.mp4,"I just you know when you see something cute happen or you see a cute idea instead of just seeing it and Saying oh, I wish that happened or I wish I could do that like don't wish do Put it on your back list. So I really get a lot of my ideas"
bcRPLKygrNk.000.mp4,"single week to think I answered the question. Chloe also asked, why did I pick Lossy Love's lip base and use her name? Well clearly I love lipstick and I was trying to think..."
bcRPLKygrNk.001.mp4,"This hasn't gone on for too long. I know I can bleather on like, you know, nobody's business, but I hope you've enjoyed it. I hope that you've got to see, I've got to know me a bit more. If you have liked it, give it a thumbs up. If you have any more questions, let me know in the comments."
bcRPLKygrNk.003.mp4,"but yeah, not big a day drinker. Last but not least, Alison from Patience and Prinin asks two questions. What do you miss most about home? So without getting too emotional, I would say..."
bcx6xr9Ja-8.001.mp4,"laugh at you. But anyway, that's a whole another story. But anyway, within two weeks I had no more stomach pain. My gastritis, which was severe for a while, had disappeared, had gone."
bcx6xr9Ja-8.004.mp4,"medical conditions, different nutrients, things like this. To me, you're my friend. I mean, you're coming into my world, seeing what I'm up to. Only friends do that. So I'm kind of adressy as that."
bcx6xr9Ja-8.005.mp4,"330. So you might look a mingo, well, golly, she looks kind of chubby for being a vegan and she can't tell me, you know, how to eat best to lose weight. Well, I've lost 110 pounds all together and I'm kind of hoping that I can figure out how to"
bDjqDn6susQ.000.mp4,"next week and I'm excited to tell you a little bit more about that when that comes a little bit later. But for now, most of my work is done for the day I'm waiting for some information from a few people to finish some stuff that I've been working on. But in the meantime, I've got something very important to do."
be0DQawtVkE.000.mp4,"of questions. There might be the same question, dished out to me several times. So yeah, that's the plan and it's a win-win. You'll be featured in the video and you'll get to know more about me. And come to think of it, a lot of my recent videos have been pretty..."
be0DQawtVkE.001.mp4,"as easy as that. Try not to get too personal with the questions if you know what I mean, but yeah. We'll see where this goes. And I apologize if I don't answer everyone's question. I might not be able to. There might be an overload of questions. There might be..."
be0DQawtVkE.003.mp4,"Q&A, questions and answers. Yes, that's right. I'll be answering all your questions, leave them in the comments section below. And basically, when I hit a thousand subscribers, I'll answer your questions. It's as easy as that. Try not to get too personal with..."
be0DQawtVkE.004.mp4,"And come to think of it, a lot of my recent videos have been pretty personal. You've seen my parents, my friends, what I get up to, went on hungover, stuff like that. And I know this channel is primarily gaming-oriented and related, but I guess you could say I like to spice things up a little bit."
bej-DbxTkWA.000.mp4,"And the idea behind that is that once that product fails, that customer will come back and buy another product. So it's a philosophy of failure. It's a marketing philosophy based on failure."
bej-DbxTkWA.003.mp4,"materials that we're being used in everything else that said, you know what, you can't use these materials, they're too expensive. We're never going to make a profit if you do it this way, so you're going to have to choose something else. Well, it's not going to last as long if I use different materials. Well, you got to do what you got to do. And as a result, and we talked a little bit about this."
bEXDNfLBy1I.002.mp4,"like real fighting. Next, Isra Khan focused? Yes, it is. Isra Khan 3 wants to know. I love your Q&A. Do you think it's better to get married young or old? What is the ideal age?"
bEXDNfLBy1I.003.mp4,"So, next is by Islesha Naluri. I'm sorry if I'm not saying anyone's name wrong. I'm so sorry. She wants to know what is the most memorable thing that your Bay has done for you. How did you meet him first? Most memorable thing."
bEXDNfLBy1I.004.mp4,and a half years and I broke up with him and moved on so you should move on and give and open your door for the other person to knock so if you keep the door closed all the time and you don't open it for the right person then you wouldn't miss the right person so yeah that's my
BeyIfaH64xY.000.mp4,But we didn't want to insight a panic where anyone was going to get trampled or ran over anything. So we're able to get everybody outside safely in the 5th of the 4th apartment team that the room everything was safe.
BeyIfaH64xY.001.mp4,confetti but what happens is when it blows into the air I mean it just gets momentum spinning and the float time is literally two three minutes longer than the Shavei one. Shavei one kind of goes up flickers and comes down.
BeyIfaH64xY.003.mp4,"But if we can handle the negotiations between all the different vendors, whether it's piping drape, whether it's a casino company or a party company or whatever, if we can match all those."
BeyIfaH64xY.004.mp4,with the lighting and the sound of the pet rally and to really just push those ticket sales over that final hump. Because ticket sales is the key that drives
bFwtVtZodIg.002.mp4,"how it's growing out, but I love how it's growing out and I love the shape and I love the style. So, and my ends are great because I've only straightened my hair like four times since I got my hair cut. So, it's been wonderful. Um, I had..."
bFwtVtZodIg.004.mp4,because I don't really like it. That's when you know you live in Hood. Fireworks are illegal here. All last night it was like freaking camions outside with flashing lights.
BgfYyUAoNPs.000.mp4,"any more questions please leave them in the comments down below and I'll try and answer them as fast as I can and I'll comment back to you and I might subscribe to you so subscribe, like and I'll see you in my next video."
bGLwxQ1lonQ.005.mp4,"Where can you buy my t-shirts at shop signarelli.com and Nordstroms? Do you keep in touch with Dylan and Cole? Oh my gosh, all the time I love Dylan and Cole. They're like my little brothers. I just saw them recently. Hi from Flow, hi Florida!"
Bi3XVSF4rac.000.mp4,I will be on Twitter and I'll be sitting there waiting for any questions you guys have that you would like to ask me about Whatever it is and I will give you instant replies and try and help you as much as possible And if it goes well and there's enough demand we can make this a regular
Bije9nsMl7M.000.mp4,"So I'm talking about the first subject is that look, whenever you wake up in the morning, the first thing is from habitual way of being, you may think something negative or you may think about yesterday."
Bije9nsMl7M.003.mp4,"puts me in a positive mode, positive emotion in order to go and tackle my challenges during a day. So, and the second video I'm intending to talk about Joppa meditation. I talk about Joppa meditation in my book. I picked it up from Dr. Wayne Dyer from a book."
Bije9nsMl7M.004.mp4,"are that when you ask yourself the question, you want to think about the answers and really feel the feeling of your answers. So if you're happy about a current situation, a relationship, or whatever you have, you may..."
Bije9nsMl7M.005.mp4,"We feel the feeling of gratitude because gratitude is what anchors you in the present moment. And when you are in great fullness, when you are with the emotion of gratitude, a lot of things that may matter to you, a lot of things that may be..."
bJktioZ5Yxk.002.mp4,"life is back to normal, the holidays are over. Here we go. Thanks for joining me. I'm Yoriel Kame. And so today we're talking about step four in How To Be Trigger Oils in 2016. So welcome, everyone. I hope you guys are having an awesome start."
bJktioZ5Yxk.003.mp4,"you come into the cells, it was like, there's like a dozen different stumbling blocks that could lead to low thyroid symptoms. The same way with our goals, there's so many small little kind of rungs on the ladder that can be holding us back. So maybe you've got a great plan in place."
bJktioZ5Yxk.004.mp4,"want. But if your environment is set up in a way where it's easy to cheat or it's easy to, you know, to not do anything because no one's watching, then that's going to be very difficult for you to follow through on. Remember this. I don't know who said this. I think it was Muhammad Ali said, wouldn't matter."
BJpWi1qGp1A.000.mp4,"I'm sorry for my not-spawn, I'm really really bad at names. But she asks, where do I see myself in 10 years? Hopefully I'm still doing YouTube. Or yeah, I really want to still be doing YouTube. I really don't see myself quitting YouTube anytime soon. Like I'm-"
BJpWi1qGp1A.004.mp4,"the questions. I accidentally made a separate video, I asked you guys silly questions. So many of you guys left me questions, which makes me so happy because I honestly didn't even think I'd get one question and I got so many. So thank you guys all so much. You guys are always so nice to me and always so supportive. Okay."
BjQ95T-Dw1U.000.mp4,"He's the veteran, so he goes through everybody and he talks, you know, he starts cutting all his heel promos. He becomes like a somewhat semi-active competitor again, trying to..."
BjQ95T-Dw1U.002.mp4,"and fans. Let's see. Let's see, Brandon Matthews, Doomsday, if it becomes C.O. versus Rains. What are they going to do at that scene? We're going to be talking about media."
BjQ95T-Dw1U.003.mp4,"reigns, you're gonna, and she's gonna ask really, Stephanie's gonna really angry and she, you ask her question about, you know, how she feels, she's gonna select you know, that's probably all they told her. She was probably, you know, he was probably sitting there thinking, okay, wow, instead she thought,"
BjQ95T-Dw1U.004.mp4,"I'm not saying I'm old, but I was in a high school back in September of 97 You'd have to go back to when boom boom was in fucking high school to find a lower rating like oh, but the ratings went up Oh the rates went up. Yeah, David and he's gonna turn things around they got"
BjQ95T-Dw1U.005.mp4,"That's the kind of like about that is it kind of leads the rumble wide open because you think, I hope David at least loved her lesson because they fucked up the rumble the last two years in a row. And I don't think they want to go for the trifecta because they did it both times. They had betis."
BjzSIV3dutk.000.mp4,video that myself and Anna filmed that's really got a million views which is crazy like that is amazing that is just that's that's a lot of views and I did actually really enjoy filming last week's video which was like a surprise birthday party because I got
Bk9Hxn7Drxw.003.mp4,"share everything with you, that's going to make you better and it's going to make me better. Hopefully if you get more information than me, then share the love of people. Bring it back to me. This is how we all grow together. Let's bring everybody..."
Bk9Hxn7Drxw.004.mp4,steps on the fly. But basically this series of images is also making a little bit of a statement as well. So from the perspective of she's wearing like a
BkDdtxDPjJA.001.mp4,"Labels can be dangerous for a number of reasons. One, they set our expectations. So, when we say our dog is something, then that's what we're expecting to be."
bkzgccBFztM.000.mp4,months then you're not really an active consultant and I think that there was just a problem with a lot of accounts being open and there was a lot of inactive accounts so they've just kind of done that to to weed out people that aren't really active in their business and I feel
bkzgccBFztM.001.mp4,"She also had a new team member. I mean she ended up reaching sensational start level one, which is another award So that means that she sold 1200 $1,200. This was all in a two-week span. So It's definitely all up to how long you are how much you want to work"
bkzgccBFztM.003.mp4,"I just feel like everybody is just, they're not just out for themselves, like they're out to help everybody succeed. And my personal team, I'm like their biggest cheerleader. I love to see people succeed, I love to help them reach the top, I like to help people get promotions. And so..."
blAjqQ0ja8Q.003.mp4,"As long as you make the effort to get better and better every time, you know, that's good enough because you'll keep growing and You'll keep getting better if you don't click that publish button You don't get better because you know, you won't make improvements. You won't get feedback. You won't get all that"
blAjqQ0ja8Q.005.mp4,"something stops me from showing something and that's something I'm going to try to avoid this year, you know. If something is, you know, delivers the message that I want across to you guys well enough, even if you know maybe like the colors off"
BLc_GvsbI1U.000.mp4,"over again, I know my clients get tired of it possibly, but it works so they do it. And I do it because it works. A lot of times things don't manifest into our lives because there's no space for it, because we have so much clutter in our heads and in our lives that there is no..."
BLc_GvsbI1U.003.mp4,"in order to experience the level of abundance in our lives that we're seeking. We have to first make room and how do we make room? We just clear out the old that is, you know, kind of harboring within our emotional bodies and within our mental bodies."
BLeDNfK2quI.000.mp4,"but go through leathers and hardwares and they will change the hardwares for me to gold. So I ultra excited. So I've got that to look forward to to order. It will take around two months, I say, but again, you know, it's worth waiting for. I'd like to think anyway. And do you..."
BLeDNfK2quI.001.mp4,new bag bags there are one that's just that is oh my god even more exciting news that it's just been told to me today so now I have to be a little sit tight like a puppy at the moment number two so that's
